Filename,Measurement Code,Measurement Type,50,63,80,100,125,160,200,250,315,400,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,full
Grouped data.txt,1D2NHifi,EDT (s),2.093,1.890,2.437,3.387,3.068,3.775,3.849,4.241,4.031,4.170,3.472,3.089,2.905,2.564,2.410,2.278,1.681,1.371,1.568,1.762,,,,,2.498
Grouped data.txt,1D2NHifi,T20 (s),1.839,1.695,2.797,3.556,3.141,0.000,0.000,0.000,0.000,0.000,3.275,3.136,2.620,2.655,2.429,2.161,1.788,1.542,1.631,1.889,,,,,3.056
Grouped data.txt,1D2NHifi,T30 (s),1.886,1.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.417,2.145,1.905,1.567,1.637,1.879,,,,,0.000
Grouped data.txt,1D2NHifi,Topt (s),1.864,1.690,2.723,3.556,3.126,3.284,3.934,0.000,3.781,3.739,3.288,3.136,2.654,2.651,2.418,2.147,1.789,1.569,1.642,1.866,,,,,3.043
Grouped data.txt,1D2NHifi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,1D2NHifi,ToptEnd (dB),-33.000,-27.000,-32.000,-25.000,-27.000,-23.000,-21.000,-5.000,-22.000,-22.000,-26.000,-25.000,-31.000,-33.000,-36.000,-39.000,-27.000,-36.000,-38.000,-46.000,,,,,-28.000
Grouped data.txt,1D2NHifi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,1D2NHifi,C50 (dB),-5.87,-7.14,-12.89,-6.17,-5.66,-8.09,-10.34,-11.05,-10.26,-3.29,-9.71,-5.03,-5.31,-6.68,-5.30,-5.09,-2.45,-1.86,-3.37,-2.14,,,,,-4.07
Grouped data.txt,1D2NHifi,C80 (dB),-2.33,-3.05,-4.16,-3.90,-4.33,-7.92,-7.14,-5.96,-4.59,-2.10,-6.87,-2.79,-2.99,-2.98,-2.70,-2.66,0.65,0.90,-0.40,0.06,,,,,-1.76
Grouped data.txt,1D2NHifi,D50 (%),20.6,16.2,4.9,19.5,21.3,13.4,8.5,7.3,8.6,31.9,9.7,23.9,22.8,17.7,22.8,23.6,36.2,39.5,31.5,37.9,,,,,28.2
Grouped data.txt,1D2NHifi,TS (s),0.164,0.155,0.180,0.246,0.235,0.344,0.336,0.332,0.270,0.251,0.262,0.213,0.205,0.196,0.181,0.165,0.118,0.102,0.120,0.123,,,,,0.172
Grouped data.txt,2B2NHifi 2,EDT (s),1.238,1.643,2.312,4.022,3.013,2.528,3.958,3.035,3.881,4.155,3.466,2.789,3.166,2.598,2.522,2.046,1.569,1.436,1.542,1.655,,,,,2.342
Grouped data.txt,2B2NHifi 2,T20 (s),2.088,2.068,2.941,3.371,2.936,2.904,0.000,0.000,0.000,0.000,3.375,3.376,2.864,2.615,2.493,2.375,1.867,1.600,1.634,1.845,,,,,3.064
Grouped data.txt,2B2NHifi 2,T30 (s),2.159,2.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.485,2.345,1.909,1.595,1.642,1.836,,,,,0.000
Grouped data.txt,2B2NHifi 2,Topt (s),2.187,2.128,2.847,3.187,2.941,2.904,3.907,3.469,4.020,3.784,3.370,3.370,2.875,2.625,2.490,2.348,1.909,1.594,1.670,1.835,,,,,3.080
Grouped data.txt,2B2NHifi 2,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,2B2NHifi 2,ToptEnd (dB),-43.000,-41.000,-31.000,-22.000,-27.000,-25.000,-22.000,-23.000,-23.000,-23.000,-27.000,-27.000,-32.000,-34.000,-36.000,-39.000,-35.000,-42.000,-52.000,-48.000,,,,,-30.000
Grouped data.txt,2B2NHifi 2,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,2B2NHifi 2,C50 (dB),3.23,-1.05,-4.24,-5.15,-7.65,-6.52,-7.45,-5.98,-4.46,-3.50,-2.82,-2.25,-1.52,-2.49,-2.52,-1.23,-2.26,-0.90,-1.34,-2.29,,,,,-2.88
Grouped data.txt,2B2NHifi 2,C80 (dB),5.85,0.09,-1.84,-3.21,-3.36,-2.88,-4.02,-3.54,-3.90,-1.58,-1.27,-1.17,0.53,-0.92,-0.89,0.69,0.50,2.26,1.28,0.17,,,,,-0.69
Grouped data.txt,2B2NHifi 2,D50 (%),67.8,44.0,27.4,23.4,14.7,18.2,15.3,20.2,26.4,30.9,34.3,37.3,41.3,36.1,35.9,43.0,37.3,44.8,42.4,37.1,,,,,34.0
Grouped data.txt,2B2NHifi 2,TS (s),0.076,0.125,0.183,0.280,0.230,0.200,0.286,0.222,0.284,0.234,0.210,0.180,0.158,0.160,0.157,0.130,0.115,0.092,0.098,0.116,,,,,0.152
Grouped data.txt,2D2NHifi,EDT (s),1.766,1.879,2.938,2.780,3.365,3.700,4.107,4.117,3.869,3.739,3.567,3.016,2.487,2.404,2.349,2.100,1.478,1.507,1.561,1.893,,,,,2.555
Grouped data.txt,2D2NHifi,T20 (s),1.738,1.657,2.506,2.519,3.513,0.000,0.000,0.000,0.000,0.000,0.000,3.157,3.108,2.544,2.358,2.111,1.834,1.526,1.639,1.798,,,,,3.156
Grouped data.txt,2D2NHifi,T30 (s),1.768,1.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.449,2.266,1.885,1.558,1.616,1.796,,,,,0.000
