Wedges?,Combination,Metric,50,63,80,100,125,160,200,250,315,400,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,full
No,WEAlterfacingAJC,C50,6.994,13.28,8.632,8.518,10.49,5.302,8.932,6.578,7.356,7.816,4.684,4.838,6.64,8.774,6.724,3.61,7.204,7.694,10.246,8.732,11.842,14.596,16.604,16.378,11.252
No,WEAlterfacingAJC,C80,14.572,16.908,9.788,10.344,13.326,9.93,10.366,9.488,11.232,9.516,6.502,6.802,7.376,10.118,9.188,5.366,9.316,9.612,11.604,10.818,13.442,16.286,18.394,18.17,13.072
No,WEAlterfacingAJC,D50,83.34,95.5,87.96,87.66,91.8,77.22,88.66,81.98,84.46,85.82,74.62,75.3,82.18,88.28,82.48,69.66,84,85.46,91.36,88.2,93.86,96.62,97.88,97.76,93.02
No,WEAlterfacingAJC,EDT,0.3436,0.2436,0.5584,0.576,0.3054,0.4658,0.3548,0.5418,0.433,0.7788,0.9818,0.8712,1.2976,0.946,1.0502,1.4782,0.9134,0.9524,0.4876,0.7958,0.2948,0.0386,0.0418,0.0794,0.2462
No,WEAlterfacingAJC,T20,0.6544,0.3684,0.5392,0.5124,1.0074,0.873,1.0154,0.9108,1.0284,1.1532,1.1418,1.2066,1.33,1.3332,1.3014,1.2496,1.228,1.179,1.193,1.1048,0.9658,0.7754,0.6842,0.5682,1.0816
No,WEAlterfacingAJC,T30,0.6188,0.6854,0.4322,0.584,0.9082,0.9008,1.0264,0.9084,0.9534,1.1124,1.1308,1.201,1.311,1.3354,1.3336,1.3478,1.2678,1.2578,1.2108,1.0858,0.9776,0.8446,0.7072,0.5782,1.1984
No,WEAlterfacingAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,WEAlterfacingAJC,TS,0.0344,0.023,0.027,0.024,0.021,0.035,0.027,0.03,0.03,0.029,0.043,0.046,0.0342,0.023,0.0324,0.0574,0.027,0.025,0.015,0.0204,0.0106,0.006,0.0046,0.005,0.012
No,WEAlterfacingAJC,Topt,0.6204,0.5796,0.4426,0.6802,0.837,0.8816,1.0466,0.9954,1.029,1.1712,1.1768,1.1938,1.308,1.3626,1.3518,1.2794,1.2836,1.1852,1.2372,1.0864,0.9862,0.8764,0.7266,0.6014,1.1668
Yes,A0AJC,C50,4.335,8.5475,7.685,13.185,8.98,4.855,7.7875,5.825,9.83,3.6125,3.9925,7.015,8.67,12.34,3.1175,7.405,9.565,8.075,7.9875,7.3975,11.63,13.9,14.41,15.465,11.0925
Yes,A0AJC,C80,12.6575,13.445,11.285,16.24,11.8375,7.515,10.9,9.095,11.2325,6.68,7.5625,9.9,9.6925,13.8425,6.065,9.23,11.53,10.335,10.065,9.69,13.47,16.31,17.2625,18.82,13.2775
Yes,A0AJC,D50,73.075,87.7,85.425,95.425,88.75,75.35,85.7,79.275,90.575,69.675,71.475,83.4,88.05,94.475,67.25,84.625,90.05,86.525,86.275,84.6,93.55,96.1,96.5,97.225,92.775
Yes,A0AJC,EDT,0.4325,0.34,0.4405,0.16,0.5145,0.8385,0.3545,0.69275,0.30375,0.89725,0.7715,0.72575,0.985,0.04875,1.002,1.36425,0.629,0.7805,0.92475,0.88375,0.36425,0.0935,0.09925,0.15675,0.22375
Yes,A0AJC,T20,0.32575,0.3915,0.3145,0.47175,0.62275,0.9545,0.85125,0.7335,1.01725,0.989,0.921,1.053,1.36275,1.218,1.39,1.32075,1.194,1.1535,1.1665,1.05175,0.9375,0.75025,0.62775,0.52575,1.02775
Yes,A0AJC,T30,0.466333333,0.616666667,0.562,0.578666667,0.763333333,0.880333333,0.974333333,0.932333333,1.115,1.074,1.107,1.195666667,1.28,1.353333333,1.355,1.358333333,1.242666667,1.233,1.219333333,1.081333333,0.959,0.797666667,0.668666667,0.533,1.220333333
Yes,A0AJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,A0AJC,TS,0.04,0.027,0.0275,0.017,0.022,0.04125,0.03,0.038,0.022,0.047,0.044,0.027,0.025,0.012,0.05575,0.02825,0.019,0.02425,0.02475,0.0255,0.01225,0.007,0.006,0.005,0.012
Yes,A0AJC,Topt,0.26775,0.369,0.3225,0.4365,0.79775,0.879,1.0265,1.1505,1.17025,1.093,1.20975,1.251,1.29175,1.393,1.39,1.37425,1.26725,1.191,1.246,1.068,0.97075,0.804,0.68175,0.563,0.99375
Yes,ANAJC,C50,3.872,9.19,8.014,10.85,6.318,0.028,2.912,3.794,4.566,1.902,-0.692,1.02,5.724,4.29,0.306,1.252,2.658,3.952,2.798,3.116,4.832,5.548,6.008,8.438,4.404
Yes,ANAJC,C80,12.544,12.962,12.856,16.616,8.776,3.454,8.074,6.726,5.854,4.216,1.426,3.298,7.326,6.558,4.138,3.904,4.598,5.88,5.496,5.236,7.166,8.216,9.212,11.592,6.798
Yes,ANAJC,D50,70.92,89.24,86.38,92.4,81.04,50.16,66.16,70.54,74.1,60.78,46.02,55.86,78.9,72.88,51.74,57.18,64.84,71.28,65.56,67.22,75.28,78.22,79.94,87.46,73.4
Yes,ANAJC,EDT,0.44,0.3296,0.3786,0.167,0.7038,0.985,0.7612,0.8564,1.0594,1.0868,1.1522,1.174,1.219,1.2386,1.3032,1.1558,1.2642,1.1412,1.0226,1.021,0.8316,0.7238,0.5788,0.3918,0.8992
Yes,ANAJC,T20,0.2848,0.5774,0.322,0.512,0.8148,0.9398,0.9046,0.7692,1.0408,1.034,1.1274,1.3232,1.514,1.531,1.3056,1.3712,1.2778,1.25,1.185,1.0484,0.955,0.8492,0.709,0.5916,1.2146
Yes,ANAJC,T30,0.414,0.7598,0.6256,0.729,0.8286,0.805,0.9402,0.9494,1.1206,1.1046,1.1294,1.2478,1.3958,1.4696,1.3996,1.358,1.3048,1.2706,1.2164,1.0988,1.0062,0.8878,0.767,0.608,1.576
Yes,ANAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,ANAJC,TS,0.041,0.0268,0.027,0.018,0.031,0.063,0.0486,0.048,0.043,0.0616,0.085,0.0718,0.041,0.0478,0.0716,0.0678,0.0576,0.0502,0.0534,0.0508,0.0382,0.0314,0.0296,0.0224,0.0424
Yes,ANAJC,Topt,0.2128,0.773,0.3292,0.7452,0.8136,0.8356,0.9746,1.0656,1.1712,1.1494,1.1802,1.2554,1.4002,1.4908,1.3526,1.382,1.2764,1.2484,1.2036,1.0628,1.0258,0.87,0.6914,0.5938,1.2528
Yes,ASAJC,C50,3.846,8.772,8.286,8.426,5.03,0.79,-0.48,6.51,2.844,3.176,2.646,-0.486,4.504,4.33,3.098,2.73,3.4,4.552,4.386,4.31,5.384,5.982,6.298,7.948,4.824
Yes,ASAJC,C80,12.634,12.622,12.8,14.416,7.634,3.708,4.216,10.004,5.848,4.932,6.024,3.714,6.902,6.398,5.21,5.316,5.62,6.316,6.912,6.164,7.514,8.042,9.186,11.374,7.194
Yes,ASAJC,D50,70.8,88.28,87.08,87.44,76.08,54.52,47.24,81.74,65.82,67.52,64.78,47.2,73.82,73.04,67.12,65.22,68.64,74.06,73.28,72.96,77.52,79.84,80.98,86.18,75.24
Yes,ASAJC,EDT,0.4386,0.3582,0.3704,0.3862,0.7812,1.0292,1.391,0.3978,1.1024,1.2396,0.9624,1.2344,0.8398,1.2368,1.3496,1.2456,1.0076,1.0746,0.9592,1.0098,0.848,0.7108,0.624,0.4408,0.856
Yes,ASAJC,T20,0.3208,0.5326,0.3238,0.3562,0.7516,0.9234,0.7912,1.1122,1.249,1.3202,1.134,1.1164,1.4398,1.3832,1.4372,1.331,1.2416,1.2836,1.192,1.0698,0.9648,0.8242,0.7186,0.572,1.207
Yes,ASAJC,T30,0.3072,0.7288,0.652,0.6534,0.7698,0.7956,0.8702,0.9708,1.2396,1.2084,1.1846,1.2958,1.366,1.4064,1.3996,1.3732,1.288,1.2988,1.2302,1.111,1.0196,0.8676,0.752,0.603,1.6474
Yes,ASAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,ASAJC,TS,0.041,0.027,0.027,0.023,0.0358,0.062,0.0742,0.037,0.0552,0.0612,0.0546,0.078,0.0432,0.047,0.0616,0.057,0.0496,0.0434,0.042,0.043,0.035,0.0326,0.0278,0.0228,0.0398
Yes,ASAJC,Topt,0.2348,0.6572,0.322,0.3578,0.8034,0.8146,0.9162,0.9986,1.2312,1.2888,1.2216,1.3262,1.3694,1.4194,1.4156,1.396,1.3212,1.3018,1.2616,1.1212,0.969,0.8286,0.724,0.5784,1.2492
